block_id,bikes_allowed,route_id,wheelchair_accessible,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
b_15,1,5,1,645040,1,Walnut Creek BART,shp-5-01,2_merged_1478087,645040_merged_1479588,
b_191,1,91X,1,,1,Airport Plaza,shp-91X-01,3_merged_1478086,104020,
b_810,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,205080,
a_402,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478084,69020,
b_26,1,6,1,815040,0,Orinda BART Via Orinda Village,shp-6-02,2_merged_1478087,815040_merged_1479581,
b_496,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,4_merged_1478088,106080,
b_10002310,1,310,1,,0,Concord BART,shp-310-51,5,542070,
a_8504,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,1_merged_1478081,915040,
b_10003314,1,314,1,,0,DVC Via Monument,shp-314-52,5,1356070,
b_2000119,1,19,1,432040,0,Concord BART,shp-19-51,2_merged_1478087,432040_merged_1479932,
a_7704,1,98X,1,342040,0,WC  BART,shp-98X-51,1_merged_1478081,342040_merged_1478103,
b_621,1,21,1,,0,San Ramon TC,shp-21-51,3_merged_1478086,1045020,
a_13707,1,321,1,,1,WC  BART,shp-321-01,3_merged_1478082,722070,
b_1000118,1,18,1,1340020,0,PH  BART,shp-18-51,3_merged_1478086,1340020_merged_1480058,
b_1000115,1,15,1,457020,1,Concord BART,shp-15-02,3_merged_1478086,457020_merged_1480057,
a_8904,1,20,1,329040,1,Concord BART,shp-20-01,1_merged_1478081,329040_merged_1478843,
b_17,1,7,1,1063040,0,PH BART  Via Shadelands,shp-7-04,2_merged_1478087,1063040_merged_1479770,
b_3310,1,310,1,,0,Concord BART,shp-310-51,5,641070,
a_16804,1,611,1,875040,1,Meadow Ln,shp-611-01,1_merged_1478081,875040_merged_1478514,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,53080,
a_7602,1,9,1,1096020,0,WC  BART Via PH  BART,shp-9-51,4_merged_1478084,1096020_merged_1478318,
b_1310,1,10,1,672020,1,Washington Blvd /Clayton rd,shp-10-03,3_merged_1478086,672020_merged_1479671,
a_14304,1,635,1,127040,1,Blackhawk,shp-635-02,1_merged_1478081,127040_merged_1478911,
a_14804,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,1_merged_1478081,1213040,
b_210,1,10,1,,0,Concord BART,shp-10-53,2_merged_1478087,636040,
a_8201,1,314,1,,0,DVC Via Monument,shp-314-52,2_merged_1478083,831010,
b_100029,1,9,1,464040,0,WC  BART Via PH  BART,shp-9-51,2_merged_1478087,464040_merged_1480129,
b_610,1,20,1,,0,DVC,shp-20-51,2_merged_1478087,1467040,
a_12407,1,314,1,,1,Concord BART,shp-314-01,3_merged_1478082,295070,
a_15302,1,7,1,1025020,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,1025020_merged_1478517,
a_16704,1,606,1,,0,Orinda/Miner Rd,shp-606-03,1_merged_1478081,125040,
b_10002310,1,310,1,,0,Concord BART,shp-310-51,1_merged_1478085,963010,
a_10602,1,35,1,859020,0,Dublin BART Via Bollinger Canyon,shp-35-52,4_merged_1478084,859020_merged_1479165,
a_16502,1,619,1,373020,1,PH  BART Via Mohr Ln,shp-619-51,4_merged_1478084,373020_merged_1479091,
a_13204,1,16,1,256040,0,Concord BART Via Downtown PH,shp-16-51,1_merged_1478081,256040_merged_1478500,
a_10602,1,35,1,363020,0,Dublin BART Via Bollinger Canyon,shp-35-52,4_merged_1478084,363020_merged_1478594,
b_414,1,14,1,228040,1,Concord BART Via PH  BART,shp-14-01,2_merged_1478087,228040_merged_1480496,
a_3904,1,99X,1,,0,Martinez Amtrak,shp-99X-55,1_merged_1478081,793040,
a_12904,1,10,1,920040,0,Concord BART,shp-10-53,1_merged_1478081,920040_merged_1479233,
a_12604,1,14,1,1041040,1,Concord BART Via PH  BART,shp-14-01,1_merged_1478081,1041040_merged_1478400,
b_10001321,1,321,1,500010,1,WC  BART,shp-321-01,1_merged_1478085,500010_merged_1479819,
b_115,1,15,1,,0,PH  BART,shp-15-51,4_merged_1478088,1176080,
b_321,1,21,1,292020,0,San Ramon TC,shp-21-51,3_merged_1478086,292020_merged_1479888,
a_12902,1,10,1,,1,Clayton,shp-10-01,4_merged_1478084,728020,
b_117,1,17,1,1036020,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478096,3_merged_1478086,1036020_merged_1479625,
b_696,1,96X,1,,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,4_merged_1478088,1259080,
b_100029,1,9,1,498040,0,WC  BART Via PH  BART,shp-9-51,2_merged_1478087,498040_merged_1480063,
a_16504,1,21,1,,0,San Ramon TC,shp-21-51,1_merged_1478081,692040,
b_11,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,2_merged_1478087,814040,
a_6907,1,310,1,,0,Concord BART,shp-310-51,3_merged_1478082,1071070,
a_3202,1,9,1,,1,DVC/PH  BART,shp-9-01,4_merged_1478084,954020,
a_6702,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478084,1212020,
b_2000214,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,3_merged_1478086,1468020,
a_5207,1,310,1,811070,1,CLAYTON,shp-310-01,3_merged_1478082,811070_merged_1478882,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,935080,
a_504,1,15,1,681040,0,PH  BART,shp-15-51,1_merged_1478081,681040_merged_1478798,
b_196,1,95X,1,,0,Walnut Creek BART Via San Ramon/Danville Park & Ride,shp-95X-02,3_merged_1478086,588020,
a_13501,1,311,1,,0,WC  BART Via PH  BART,shp-311-51,2_merged_1478083,111010,
b_621,1,619,1,,1,PH  BART Via Mohr Ln,shp-619-51,2_merged_1478087,229040,
b_1110,1,10,1,964040,1,Clayton,shp-10-01,2_merged_1478087,964040_merged_1479829,
a_9902,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478084,471020,
b_197,1,97X,1,,0,Dublin BART Via Bishop Ranch,shp-97X-05,3_merged_1478086,1362020,
b_235,1,35,1,,1,San Ramon  Via Bollinger Canyon,shp-35-02,3_merged_1478086,1464020,
b_3321,1,321,1,,0,San Ramon,shp-321-51,5,774070,
a_8902,1,10,1,425020,0,Concord BART,shp-10-51,4_merged_1478084,425020_merged_1478358,
b_297,1,97X,1,1254040,0,Dublin BART Via Bishop Ranch,shp-97X-05,2_merged_1478087,1254040_merged_1479642,
b_996,1,93X,1,,1,Antioch BART,shp-93X-01,3_merged_1478086,365020,
b_410,1,20,1,,0,DVC,shp-20-51,3_merged_1478086,702020,
b_1000216,1,16,1,,0,Concord BART Via Downtown PH,shp-16-51,4_merged_1478088,1208080,
b_16,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,4_merged_1478088,607080,
a_402,1,14,1,776020,1,Concord BART Via PH  BART,shp-14-01,4_merged_1478084,776020_merged_1479013,
b_111,1,11,1,,1,Concord BART,shp-11-01,2_merged_1478087,322040,
a_12004,1,98X,1,1401040,1,Martinez AMTRAK,shp-98X-01,1_merged_1478081,1401040_merged_1478248,
a_6604,1,18,1,,0,PH  BART,shp-18-51,1_merged_1478081,1341040,
b_197,1,97X,1,,0,Dublin BART Via Bishop Ranch,shp-97X-05,2_merged_1478087,456040,
a_9704,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,1_merged_1478081,1358040,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,2_merged_1478087,469040,
a_5702,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478084,103020,
b_36,1,6,1,1320040,0,Orinda BART  Via St Marys College,shp-6-51,2_merged_1478087,1320040_merged_1480262,
b_310,1,10,1,119040,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,119040_merged_1479416,
b_1000218,1,18,1,113040,1,AMTRAK/Martinez,shp-18-01,2_merged_1478087,113040_merged_1479917,
b_115,1,15,1,1176020,0,PH  BART,shp-15-51,3_merged_1478086,1176020_merged_1479382,
b_710,1,10,1,,1,Washington Blvd /Clayton rd,shp-10-03,4_merged_1478088,303080,
b_1000298,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,4_merged_1478088,114080,
a_302,1,11,1,813020,0,PH  BART,shp-11-51,4_merged_1478084,813020_merged_1478109,
a_10307,1,314,1,,0,DVC Via Monument,shp-314-52,3_merged_1478082,913070,
b_2000214,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478088,1040080,
a_9602,1,15,1,656020,1,Concord BART Via John Muir Concord,shp-15-04,4_merged_1478084,656020_merged_1478740,
b_314,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,4_merged_1478088,1310080,
a_5607,1,321,1,,0,San Ramon,shp-321-51,3_merged_1478082,47070,
b_298,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,4_merged_1478088,1255080,
b_1000214,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,3_merged_1478086,492020,
b_996,1,93X,1,,1,Antioch BART,shp-93X-01,4_merged_1478088,365080,
b_10001311,1,311,1,,1,Concord BART Via PH  BART,shp-311-01,5,1100070,
a_9302,1,20,1,347020,1,Concord BART,shp-20-01,4_merged_1478084,347020_merged_1478165,
a_16802,1,611,1,1017020,1,Meadow Ln,shp-611-01,4_merged_1478084,1017020_merged_1479221,
a_15704,1,10,1,,0,Concord BART,shp-10-53,1_merged_1478081,74040,
b_1316,1,316,1,,1,Downtown PH Via Martinez,shp-316-01,1_merged_1478085,266010,
b_10003321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,5,812070,
b_293,1,93X,1,,0,WC  BART,shp-93X-51,4_merged_1478088,490080,
a_8604,1,20,1,1048040,0,DVC,shp-20-51,1_merged_1478081,1048040_merged_1478945,
b_696,1,96X,1,1009020,0,Walnut Creek BART Via Bishop Ranch,shp-96X-05,3_merged_1478086,1009020_merged_1480458,
b_17,1,7,1,1076020,0,PH BART  Via Shadelands,shp-7-04,3_merged_1478086,1076020_merged_1480351,
b_414,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478088,1473080,
a_1904,1,5,1,982040,1,Walnut Creek BART,shp-5-01,1_merged_1478081,982040_merged_1478450,
b_910,1,20,1,1190040,0,DVC,shp-20-51,2_merged_1478087,1190040_merged_1479618,
a_14804,1,14,1,,0,Walnut Creek BART Via PH  BART,shp-14-51,1_merged_1478081,221040,
a_12004,1,98X,1,,1,Martinez AMTRAK,shp-98X-01,1_merged_1478081,39040,
b_1000316,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,4_merged_1478088,1469080,
a_8604,1,20,1,,1,Concord BART,shp-20-01,1_merged_1478081,32040,
b_410,1,10,1,861020,1,Clayton,shp-10-01,3_merged_1478086,861020_merged_1479728,
b_216,1,16,1,,0,Concord BART Via Downtown PH,shp-16-51,2_merged_1478087,1018040,
a_8107,1,301,1,,0,WC BART VIA JOHN MUIR MED CTR,shp-301-02,3_merged_1478082,88070,
b_510,1,20,1,105040,0,DVC,shp-20-51,2_merged_1478087,105040_merged_1480261,
a_1004,1,21,1,,0,San Ramon TC,shp-21-51,1_merged_1478081,350040,
b_1010,1,10,1,1187040,0,Concord BART,shp-10-53,2_merged_1478087,1187040_merged_1480372,
a_8201,1,314,1,,1,Concord BART,shp-314-01,2_merged_1478083,465010,
b_291,1,616,1,1359020,1,San Miguel Rd,shp-616-01,3_merged_1478086,1359020_merged_1479432,
b_810,1,20,1,205020,0,DVC,shp-20-51,3_merged_1478086,205020_merged_1480235,
b_510,1,20,1,1174040,0,DVC,shp-20-51,2_merged_1478087,1174040_merged_1479521,
b_1310,1,310,1,,1,CLAYTON,shp-310-01,1_merged_1478085,1115010,
a_402,1,14,1,574020,0,Walnut Creek BART Via PH  BART,shp-14-51,4_merged_1478084,574020_merged_1478441,
a_5201,1,320,1,,0,DVC Via Diamond,shp-320-51,2_merged_1478083,515010,
b_115,1,15,1,,1,Concord BART,shp-15-02,3_merged_1478086,25020,
a_8902,1,20,1,245020,0,DVC,shp-20-51,4_merged_1478084,245020_merged_1478265,
b_910,1,10,1,,1,Washington Blvd /Clayton rd,shp-10-03,3_merged_1478086,58020,
a_802,1,18,1,115020,0,PH  BART,shp-18-51,4_merged_1478084,115020_merged_1478158,
a_1607,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,3_merged_1478082,694070,
b_37,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478088,1163080,
b_1000128,1,28,1,,1,Martinez AMTRAK Via VA Clinic,shp-28-51,4_merged_1478088,1368080,
a_10201,1,315,1,496010,0,Concord BART Via Clayton/Treat,shp-315-01,2_merged_1478083,496010_merged_1478681,
b_396,1,95X,1,,0,Walnut Creek BART Via San Ramon/Danville Park & Ride,shp-95X-02,3_merged_1478086,157020,
a_4302,1,11,1,934020,1,Concord BART,shp-11-01,4_merged_1478084,934020_merged_1479057,
b_410,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478088,707080,
b_221,1,21,1,,1,Walnut Creek BART,shp-21-01,2_merged_1478087,932040,
b_592,1,92X,1,1056040,1,ACE Mitchell P&R,shp-92X-01,2_merged_1478087,1056040_merged_1479760,
b_610,1,10,1,,0,Concord BART,shp-10-51,3_merged_1478086,122020,
b_199,1,99X,1,,0,Martinez Amtrak,shp-99X-55,3_merged_1478086,1463020,
a_6802,1,28,1,1194020,0,DVC/CONCORD BART VIA DVC & VA CLINIC,shp-28-01,4_merged_1478084,1194020_merged_1478800,
a_9604,1,15,1,1120040,1,Concord BART,shp-15-02,1_merged_1478081,1120040_merged_1478785,
b_610,1,10,1,,1,Clayton,shp-10-01,4_merged_1478088,451080,
b_1000314,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,4_merged_1478088,1346080,
a_9104,1,20,1,762040,1,Concord BART,shp-20-01,1_merged_1478081,762040_merged_1478231,
b_1316,1,316,1,,0,PH  BART Via Martinez AMTRAK,shp-316-51,1_merged_1478085,1020010,
b_910,1,20,1,,1,Concord BART,shp-20-01,2_merged_1478087,1091040,
b_215,1,15,1,,1,Concord BART,shp-15-02,4_merged_1478088,795080,
b_1000610,1,10,1,,0,Concord BART,shp-10-51,4_merged_1478088,891080,
b_216,1,16,1,260020,0,Concord BART Via Downtown PH,shp-16-51,3_merged_1478086,260020_merged_1480189,
b_100019,1,9,1,,1,DVC/PH  BART,shp-9-01,2_merged_1478087,480040,
b_291,1,91X,1,,1,Airport Plaza,shp-91X-01,3_merged_1478086,316020,
b_10002321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,5,619070,
b_110,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478088,1297080,
a_12407,1,314,1,,0,DVC Via Monument,shp-314-52,3_merged_1478082,135070,
b_1314,1,314,1,,1,Concord BART,shp-314-01,1_merged_1478085,1287010,
a_15704,1,20,1,969040,1,Concord BART,shp-20-01,1_merged_1478081,969040_merged_1479095,
a_14204,1,7,1,306040,0,PH BART  Via Shadelands,shp-7-04,1_merged_1478081,306040_merged_1478434,
b_1210,1,10,1,,1,Clayton,shp-10-01,4_merged_1478088,380080,
a_5207,1,320,1,499070,1,Concord BART Via Diamond Blvd,shp-320-01,3_merged_1478082,499070_merged_1478229,
b_1000414,1,14,1,927040,1,Concord BART Via PH  BART,shp-14-01,2_merged_1478087,927040_merged_1480267,
b_1000314,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,3_merged_1478086,495020,
a_12904,1,10,1,569040,0,Concord BART,shp-10-53,1_merged_1478081,569040_merged_1478262,
a_12407,1,314,1,,0,DVC Via Monument,shp-314-52,3_merged_1478082,1099070,
b_310,1,10,1,293040,0,Concord BART,shp-10-51,2_merged_1478087,293040_merged_1479533,
a_12604,1,14,1,205040,0,Walnut Creek BART Via PH  BART,shp-14-51,1_merged_1478081,205040_merged_1478822,
a_502,1,15,1,869020,0,PH  BART,shp-15-51,4_merged_1478084,869020_merged_1478457,
a_15104,1,6,1,1108040,0,Orinda BART  Via St Marys College,shp-6-51,1_merged_1478081,1108040_merged_1478885,
a_4604,1,16,1,824040,1,AMTRAK Via Downtown PH,shp-16-01,1_merged_1478081,824040_merged_1478223,
a_3602,1,93X,1,348020,0,WC  BART,shp-93X-51,4_merged_1478084,348020_merged_1479000,
b_1000116,1,16,1,,1,AMTRAK Via Downtown PH,shp-16-01,4_merged_1478088,502080,
b_100026,1,6,1,,0,Orinda BART Via Orinda Village,shp-6-02,3_merged_1478086,1376020,
a_17602,1,10,1,,0,Concord BART,shp-10-53,4_merged_1478084,407020,
b_100024,1,4,1,1354070,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,5,1354070_merged_1479446,
a_9704,1,16,1,,0,Concord BART Via Downtown PH,shp-16-51,1_merged_1478081,1128040,
b_21,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,2_merged_1478087,967040,
a_2002,1,6,1,924020,0,Orinda BART  Via St Marys College,shp-6-51,4_merged_1478084,924020_merged_1478797,
b_1612,1,612,1,391040,0,Concord BART,shp-612-02,2_merged_1478087,391040_merged_1479720,
b_14,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,5,34070,
b_100029,1,9,1,1335020,0,WC  BART Via PH  BART,shp-9-51,3_merged_1478086,1335020_merged_1479568,
a_10307,1,314,1,,0,DVC Via Monument,shp-314-52,3_merged_1478082,143070,
b_21,1,1,1,444020,1,Shadelands Via Walnut Creek BART,shp-1-01,3_merged_1478086,444020_merged_1479567,
a_15302,1,7,1,,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,107020,
b_210,1,10,1,,1,Clayton,shp-10-01,2_merged_1478087,1460040,
b_810,1,20,1,576020,1,Concord BART,shp-20-01,3_merged_1478086,576020_merged_1480044,
a_11904,1,97X,1,,0,Dublin BART Via Bishop Ranch,shp-97X-05,1_merged_1478081,851040,
a_504,1,15,1,,1,Concord BART,shp-15-02,1_merged_1478081,1264040,
b_2000117,1,17,1,,0,Concord BART Via John Muir Concord,shp-17-51,2_merged_1478087,667040,
b_510,1,20,1,,1,Concord BART,shp-20-01,2_merged_1478087,706040,
b_100024,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478088,681080,
b_15,1,5,1,501040,0,Creekside,shp-5-51,2_merged_1478087,501040_merged_1480435,
a_8904,1,20,1,245040,0,DVC,shp-20-51,1_merged_1478081,245040_merged_1478803,
a_6402,1,15,1,,1,Concord BART,shp-15-02,4_merged_1478084,313020,
b_119,1,19,1,,0,Concord BART,shp-19-51,4_merged_1478088,876080,
a_5804,1,5,1,1414040,0,Creekside,shp-5-51,1_merged_1478081,1414040_merged_1478939,
b_36,1,6,1,750040,0,Orinda BART  Via St Marys College,shp-6-51,2_merged_1478087,750040_merged_1479436,
b_2321,1,335,1,,0,To Dublin BART Via Bollinger Canyon,shp-335-51,1_merged_1478085,1355010,
a_12204,1,17,1,,0,Concord BART Via John Muir Concord,shp-17-51,1_merged_1478081,796040,
b_2000117,1,17,1,,0,Concord BART Via John Muir Concord,shp-17-51,3_merged_1478086,381020,
a_9902,1,21,1,,0,San Ramon TC,shp-21-51,4_merged_1478084,1350020,
a_5607,1,335,1,1227070,1,To San Ramon Via Bollinger Canyon,shp-335-01,3_merged_1478082,1227070_merged_1479011,
b_1000121,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478088,361080,
b_910,1,10,1,249020,0,Concord BART,shp-10-53,3_merged_1478086,249020_merged_1479711,
a_9304,1,20,1,,0,DVC,shp-20-51,1_merged_1478081,521040,
b_100014,1,4,1,,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,1_merged_1478085,626010,
b_510,1,20,1,981040,0,DVC,shp-20-51,2_merged_1478087,981040_merged_1480084,
a_14202,1,7,1,1072020,0,PH BART  Via Shadelands,shp-7-04,4_merged_1478084,1072020_merged_1478832,
b_235,1,35,1,911040,0,Dublin BART Via Bollinger Canyon,shp-35-52,2_merged_1478087,911040_merged_1480357,
a_6702,1,21,1,,1,Walnut Creek BART,shp-21-01,4_merged_1478084,1181020,
a_14704,1,10,1,,1,Clayton,shp-10-01,1_merged_1478081,1188040,
b_335,1,35,1,,1,San Ramon  Via Bollinger Canyon,shp-35-02,4_merged_1478088,1209080,
b_210,1,20,1,966040,0,DVC,shp-20-51,2_merged_1478087,966040_merged_1480338,
b_1210,1,20,1,1423020,1,Concord BART,shp-20-01,3_merged_1478086,1423020_merged_1480190,
a_2604,1,612,1,464040,1,Pine Hollow,shp-612-01,1_merged_1478081,464040_merged_1478890,
b_1000221,1,21,1,,0,San Ramon TC,shp-21-51,3_merged_1478086,881020,
b_1010,1,20,1,,0,DVC,shp-20-51,4_merged_1478088,124080,
b_1314,1,314,1,426070,1,Concord BART,shp-314-01,5,426070_merged_1480083,
b_710,1,20,1,1065040,1,Concord BART,shp-20-01,2_merged_1478087,1065040_merged_1479522,
a_10702,1,4,1,1157020,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478084,1157020_merged_1479191,
a_15004,1,35,1,,1,San Ramon  Via Bollinger Canyon,shp-35-02,1_merged_1478081,145040,
a_704,1,17,1,,1,N Concord BART Via John Muir Concord,shp-17-01_merged_1478092,1_merged_1478081,999040,
a_3702,1,97X,1,1084020,0,Dublin BART Via Bishop Ranch,shp-97X-05,4_merged_1478084,1084020_merged_1479316,
b_15,1,5,1,1261040,1,Walnut Creek BART,shp-5-01,2_merged_1478087,1261040_merged_1479466,
b_10001310,1,310,1,,1,CLAYTON,shp-310-01,5,340070,
a_9902,1,21,1,,0,San Ramon TC,shp-21-51,4_merged_1478084,699020,
a_4802,1,18,1,159020,0,PH  BART,shp-18-51,4_merged_1478084,159020_merged_1478666,
b_435,1,35,1,1357020,0,Dublin BART Via Bollinger Canyon,shp-35-52,3_merged_1478086,1357020_merged_1480479,
b_128,1,28,1,394040,0,DVC/CONCORD BART VIA DVC & VA CLINIC,shp-28-01,2_merged_1478087,394040_merged_1479868,
a_1004,1,21,1,35040,0,San Ramon TC,shp-21-51,1_merged_1478081,35040_merged_1478351,
b_410,1,10,1,,1,Clayton,shp-10-01,3_merged_1478086,877020,
a_1104,1,28,1,,0,DVC/CONCORD BART VIA DVC & VA CLINIC,shp-28-01,1_merged_1478081,349040,
a_6504,1,16,1,200040,0,Concord BART Via Downtown PH,shp-16-51,1_merged_1478081,200040_merged_1478943,
a_4502,1,15,1,1187020,0,PH  BART,shp-15-51,4_merged_1478084,1187020_merged_1478437,
b_311,1,11,1,,0,PH  BART,shp-11-51,4_merged_1478088,880080,
b_11,1,1,1,,0,Rossmoor Via Walnut Creek BART,shp-1-52,4_merged_1478088,802080,
b_111,1,11,1,1384040,1,Concord BART,shp-11-01,2_merged_1478087,1384040_merged_1480573,
b_297,1,97X,1,850020,0,Dublin BART Via Bishop Ranch,shp-97X-05,3_merged_1478086,850020_merged_1480525,
b_30003314,1,314,1,,1,Concord BART,shp-314-01,5,758070,
a_10702,1,4,1,634020,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,4_merged_1478084,634020_merged_1479326,
b_810,1,10,1,1454040,1,Washington Blvd /Clayton rd,shp-10-03,2_merged_1478087,1454040_merged_1479901,
b_100014,1,4,1,1073010,0,Walnut Creek BART VIA Broadway Plaza,shp-4-05,1_merged_1478085,1073010_merged_1479995,
b_1000118,1,18,1,,0,PH  BART,shp-18-51,2_merged_1478087,1224040,
b_314,1,14,1,,1,Concord BART Via PH  BART,shp-14-01,2_merged_1478087,627040,
b_10002321,1,335,1,,1,To San Ramon Via Bollinger Canyon,shp-335-01,1_merged_1478085,1191010,
b_310,1,20,1,123040,0,DVC,shp-20-51,2_merged_1478087,123040_merged_1479511,
a_802,1,18,1,79020,1,AMTRAK/Martinez,shp-18-01,4_merged_1478084,79020_merged_1478338,
a_1301,1,311,1,,1,Concord BART Via PH  BART,shp-311-01,2_merged_1478083,488010,
b_2000214,1,14,1,689020,0,Walnut Creek BART Via PH  BART,shp-14-51,3_merged_1478086,689020_merged_1480298,
a_7502,1,6,1,611020,1,Lafayette BART Via St Marys College,shp-6-01,4_merged_1478084,611020_merged_1478353,
b_26,1,6,1,,0,Orinda BART  Via St Marys College,shp-6-51,4_merged_1478088,703080,
b_297,1,97X,1,,0,Dublin BART Via Bishop Ranch,shp-97X-05,4_merged_1478088,455080,
a_16702,1,606,1,,0,Orinda/Miner Rd,shp-606-03,4_merged_1478084,125020,
b_1000121,1,21,1,1421040,0,San Ramon TC,shp-21-51,2_merged_1478087,1421040_merged_1479347,
a_1601,1,321,1,,1,WC  BART,shp-321-01,2_merged_1478083,121010,
b_6606,1,606,1,835040,0,Orinda/Miner Rd,shp-606-03,2_merged_1478087,835040_merged_1479445,
a_8602,1,20,1,,1,Concord BART,shp-20-01,4_merged_1478084,346020,
b_128,1,28,1,,0,DVC/CONCORD BART VIA DVC & VA CLINIC,shp-28-01,4_merged_1478088,895080,
b_435,1,35,1,,0,Dublin BART Via Windemere Pkwy,shp-35-51,4_merged_1478088,1167080,
b_435,1,35,1,,1,San Ramon  Via Bollinger Canyon,shp-35-02,4_merged_1478088,1436080,
a_3902,1,99X,1,,0,Martinez Amtrak,shp-99X-55,4_merged_1478084,793020,
b_399,1,99X,1,220020,0,Martinez Amtrak,shp-99X-55,3_merged_1478086,220020_merged_1480147,
b_1000215,1,15,1,,1,Concord BART,shp-15-02,3_merged_1478086,438020,
b_392,1,635,1,998020,1,Blackhawk,shp-635-02,3_merged_1478086,998020_merged_1479887,
