shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
1010488,37.790181,-122.397044,520012
1010488,37.790393,-122.396772,520013
1140031,37.903646,-122.519173,10001
1140031,37.903669,-122.519250,10002
1140031,37.903711,-122.519423,10003
1140031,37.903736,-122.519539,10004
1140031,37.903758,-122.519638,10005
1140031,37.903772,-122.519726,10006
1140031,37.903781,-122.519773,10007
1140031,37.903793,-122.519886,10008
1140031,37.903800,-122.519956,10009
1140031,37.903843,-122.520647,10010
1140031,37.903861,-122.520894,10011
1140031,37.903887,-122.521271,10012
1140031,37.903850,-122.521375,10013
1140031,37.903859,-122.521520,10014
1140031,37.903861,-122.521754,10015
1140031,37.903853,-122.522087,10016
1140031,37.903849,-122.522150,10017
1140031,37.903842,-122.522213,10018
1140031,37.903838,-122.522260,10019
1140031,37.903832,-122.522310,10020
1140031,37.903810,-122.522430,10021
1140031,37.903797,-122.522491,10022
1140031,37.903787,-122.522541,10023
1140031,37.903767,-122.522623,10024
1140031,37.903752,-122.522689,10025
1140031,37.903698,-122.522874,10026
1140031,37.903672,-122.522950,10027
1140031,37.903625,-122.523086,10028
1140031,37.903550,-122.523272,10029
1140031,37.903465,-122.523438,10030
1140031,37.903376,-122.523583,10031
1140031,37.903334,-122.523644,10032
1140031,37.903277,-122.523713,10033
1140031,37.903206,-122.523798,10034
1140031,37.903173,-122.523832,10035
1140031,37.903066,-122.523943,10036
1140031,37.902938,-122.524055,10037
1140031,37.902827,-122.524144,10038
1140031,37.902744,-122.524203,10039
1140031,37.902506,-122.524344,10040
1140031,37.902318,-122.524463,10041
1140031,37.902255,-122.524500,10042
1140031,37.902081,-122.524602,10043
1140031,37.901916,-122.524702,10044
1140031,37.901846,-122.524747,10045
1140031,37.901707,-122.524856,10046
1140031,37.901601,-122.524955,10047
1140031,37.901512,-122.525055,10048
1140031,37.901433,-122.525167,10049
1140031,37.901364,-122.525290,10050
1140031,37.901301,-122.525417,10051
1140031,37.901297,-122.525579,10052
1140031,37.901217,-122.525749,10053
1140031,37.901116,-122.525977,10054
1140031,37.900907,-122.526467,10055
1140031,37.900907,-122.526467,20001
1140031,37.900864,-122.526568,20002
1140031,37.900793,-122.526720,20003
1140031,37.900750,-122.526815,20004
1140031,37.900665,-122.526997,20005
1140031,37.900634,-122.527067,20006
1140031,37.900607,-122.527131,20007
1140031,37.900525,-122.527332,20008
1140031,37.900454,-122.527530,20009
1140031,37.900450,-122.527544,20010
1140031,37.900420,-122.527653,20011
1140031,37.900401,-122.527780,20012
1140031,37.900397,-122.527841,20013
1140031,37.900392,-122.527917,20014
1140031,37.900394,-122.528068,20015
1140031,37.900395,-122.528075,20016
1140031,37.900408,-122.528236,20017
1140031,37.900437,-122.528432,20018
1140031,37.900464,-122.528579,20019
1140031,37.900479,-122.528646,20020
1140031,37.900492,-122.528701,20021
1140031,37.900533,-122.528902,20022
1140031,37.900533,-122.528902,30001
1140031,37.900572,-122.529089,30002
1140031,37.900550,-122.529190,30003
1140031,37.900583,-122.529320,30004
1140031,37.900626,-122.529490,30005
1140031,37.900669,-122.529658,30006
1140031,37.900710,-122.529835,30007
1140031,37.900774,-122.530109,30008
1140031,37.900845,-122.530384,30009
1140031,37.901021,-122.530913,30010
1140031,37.901155,-122.531253,30011
1140031,37.901722,-122.532490,30012
1140031,37.901800,-122.532673,30013
1140031,37.901800,-122.532673,40001
1140031,37.902091,-122.533349,40002
1140031,37.902247,-122.533706,40003
1140031,37.902284,-122.533791,40004
1140031,37.902664,-122.534621,40005
1140031,37.902929,-122.535166,40006
1140031,37.903435,-122.536171,40007
1140031,37.903532,-122.536378,40008
1140031,37.903532,-122.536378,50001
1140031,37.903578,-122.536476,50002
1140031,37.903728,-122.536793,50003
1140031,37.903770,-122.536909,50004
1140031,37.903776,-122.536967,50005
1140031,37.903788,-122.538127,50006
1140031,37.903776,-122.538385,50007
1140031,37.903779,-122.538532,50008
1140031,37.903781,-122.538593,50009
1140031,37.903781,-122.538593,60001
1140031,37.903783,-122.538715,60002
1140031,37.903792,-122.539123,60003
1140031,37.903792,-122.539202,60004
1140031,37.903792,-122.539400,60005
1140031,37.903796,-122.539741,60006
1140031,37.903796,-122.540422,60007
1140031,37.903796,-122.540830,60008
1140031,37.903807,-122.540943,60009
1140031,37.903832,-122.541038,60010
1140031,37.903965,-122.541357,60011
1140031,37.904105,-122.541668,60012
1140031,37.904261,-122.542013,60013
1140031,37.904370,-122.542255,60014
1140031,37.904468,-122.542491,60015
1140031,37.904734,-122.543085,60016
1140031,37.904856,-122.543308,60017
1140031,37.905161,-122.543866,60018
1140031,37.905161,-122.543866,70001
1140031,37.905254,-122.544038,70002
1140031,37.905774,-122.544852,70003
1140031,37.906115,-122.545444,70004
1140031,37.906076,-122.545611,70005
1140031,37.906061,-122.545678,70006
1140031,37.906019,-122.545861,70007
1140031,37.905875,-122.546483,70008
1140031,37.905807,-122.546758,70009
1140031,37.905753,-122.546945,70010
1140031,37.905702,-122.547123,70011
1140031,37.905657,-122.547280,70012
1140031,37.905623,-122.547366,70013
1140031,37.905623,-122.547366,80001
1140031,37.905583,-122.547468,80002
1140031,37.905449,-122.547680,80003
1140031,37.905270,-122.547508,80004
1140031,37.905190,-122.547445,80005
1140031,37.904944,-122.547252,80006
1140031,37.904924,-122.547237,80007
1140031,37.904828,-122.547150,80008
1140031,37.904732,-122.547048,80009
1140031,37.904628,-122.546939,80010
1140031,37.904484,-122.546732,80011
1140031,37.904451,-122.546684,80012
1140031,37.904251,-122.546373,80013
1140031,37.904173,-122.546248,80014
1140031,37.903890,-122.545792,80015
1140031,37.903834,-122.545665,80016
1140031,37.903753,-122.545438,80017
1140031,37.903709,-122.545308,80018
1140031,37.903579,-122.544917,80019
1140031,37.903380,-122.544232,80020
1140031,37.903308,-122.543941,80021
1140031,37.903159,-122.543445,80022
1140031,37.903095,-122.543328,80023
1140031,37.903010,-122.543186,80024
1140031,37.902885,-122.543039,80025
1140031,37.902759,-122.542946,80026
1140031,37.902697,-122.542899,80027
1140031,37.902640,-122.542856,80028
1140031,37.902424,-122.542677,80029
1140031,37.902162,-122.542456,80030
1140031,37.901981,-122.542275,80031
1140031,37.901778,-122.542061,80032
1140031,37.901601,-122.541869,80033
1140031,37.901572,-122.541837,80034
1140031,37.901451,-122.541695,80035
1140031,37.901451,-122.541695,90001
1140031,37.901334,-122.541557,90002
1140031,37.900832,-122.540971,90003
1140031,37.900719,-122.540838,90004
1140031,37.900537,-122.540626,90005
1140031,37.900268,-122.540312,90006
1140031,37.900102,-122.540118,90007
1140031,37.899846,-122.539819,90008
1140031,37.899589,-122.539519,90009
1140031,37.899545,-122.539473,90010
1140031,37.899495,-122.539420,90011
1140031,37.899067,-122.538969,90012
1140031,37.898766,-122.538651,90013
1140031,37.898387,-122.538237,90014
1140031,37.898301,-122.538084,90015
1140031,37.898173,-122.537856,90016
1140031,37.897654,-122.537230,90017
1140031,37.897558,-122.537114,90018
1140031,37.897558,-122.537114,100001
1140031,37.897492,-122.537035,100002
1140031,37.897342,-122.536851,100003
1140031,37.896933,-122.536367,100004
1140031,37.896884,-122.536329,100005
1140031,37.896643,-122.536200,100006
1140031,37.896592,-122.536160,100007
1140031,37.896252,-122.535790,100008
1140031,37.896193,-122.535726,100009
1140031,37.896134,-122.535661,100010
1140031,37.896065,-122.535586,100011
1140031,37.896043,-122.535562,100012
1140031,37.895919,-122.535420,100013
1140031,37.895677,-122.535141,100014
1140031,37.895592,-122.535043,100015
1140031,37.895449,-122.534866,100016
1140031,37.895343,-122.534708,100017
1140031,37.895246,-122.534536,100018
1140031,37.895150,-122.534367,100019
1140031,37.895150,-122.534367,110001
1140031,37.894962,-122.534037,110002
1140031,37.894902,-122.533932,110003
1140031,37.894765,-122.533691,110004
1140031,37.894610,-122.533439,110005
1140031,37.894495,-122.533251,110006
1140031,37.894399,-122.533095,110007
1140031,37.894337,-122.532994,110008
1140031,37.894201,-122.532773,110009
1140031,37.894094,-122.532623,110010
1140031,37.894038,-122.532541,110011
1140031,37.893836,-122.532245,110012
1140031,37.893722,-122.532074,110013
1140031,37.893559,-122.531816,110014
1140031,37.893510,-122.531734,110015
1140031,37.893411,-122.531553,110016
1140031,37.893304,-122.531369,110017
1140031,37.893233,-122.531250,110018
1140031,37.893180,-122.531133,110019
1140031,37.893136,-122.531037,110020
1140031,37.893028,-122.530795,110021
1140031,37.892969,-122.530665,110022
1140031,37.892874,-122.530441,110023
1140031,37.892874,-122.530441,120001
1140031,37.892860,-122.530408,120002
1140031,37.892794,-122.530232,120003
1140031,37.892762,-122.530125,120004
1140031,37.892736,-122.529993,120005
1140031,37.892661,-122.529725,120006
1140031,37.892592,-122.529544,120007
1140031,37.892513,-122.529370,120008
1140031,37.892453,-122.529254,120009
1140031,37.892201,-122.528792,120010
1140031,37.892092,-122.528591,120011
1140031,37.891898,-122.528236,120012
1140031,37.891787,-122.528032,120013
1140031,37.891363,-122.527254,120014
1140031,37.891250,-122.527047,120015
1140031,37.891111,-122.526792,120016
1140031,37.891031,-122.526646,120017
1140031,37.890950,-122.526499,120018
1140031,37.890753,-122.526150,120019
1140031,37.890696,-122.526048,120020
1140031,37.890609,-122.525919,120021
1140031,37.890514,-122.525800,120022
1140031,37.890412,-122.525689,120023
1140031,37.890303,-122.525590,120024
1140031,37.890187,-122.525509,120025
1140031,37.890066,-122.525440,120026
1140031,37.889940,-122.525382,120027
1140031,37.889812,-122.525340,120028
1140031,37.889671,-122.525310,120029
1140031,37.889455,-122.525274,120030
1140031,37.888417,-122.525100,120031
1140031,37.888271,-122.525073,120032
1140031,37.888003,-122.525030,120033
1140031,37.887748,-122.524986,120034
1140031,37.887583,-122.524945,120035
1140031,37.887468,-122.524907,120036
1140031,37.887369,-122.524853,120037
1140031,37.887324,-122.524829,120038
1140031,37.887287,-122.524805,120039
1140031,37.887221,-122.524762,120040
1140031,37.887221,-122.524762,130001
1140031,37.887161,-122.524723,130002
1140031,37.887008,-122.524608,130003
1140031,37.886963,-122.524569,130004
1140031,37.886858,-122.524478,130005
1140031,37.886814,-122.524432,130006
1140031,37.886486,-122.524134,130007
1140031,37.886415,-122.524067,130008
1140031,37.886384,-122.524038,130009
1140031,37.886323,-122.523982,130010
1140031,37.886304,-122.523931,130011
1140031,37.886273,-122.523904,130012
1140031,37.886166,-122.523818,130013
1140031,37.886058,-122.523742,130014
1140031,37.885944,-122.523679,130015
1140031,37.885872,-122.523648,130016
1140031,37.885830,-122.523631,130017
1140031,37.885712,-122.523598,130018
1140031,37.885593,-122.523585,130019
1140031,37.885475,-122.523588,130020
1140031,37.885358,-122.523605,130021
1140031,37.885246,-122.523635,130022
1140031,37.885140,-122.523678,130023
1140031,37.885040,-122.523733,130024
1140031,37.884946,-122.523797,130025
1140031,37.884859,-122.523872,130026
1140031,37.884778,-122.523957,130027
1140031,37.884699,-122.524066,130028
1140031,37.884664,-122.524121,130029
1140031,37.884629,-122.524167,130030
1140031,37.884592,-122.524216,130031
1140031,37.884543,-122.524286,130032
1140031,37.884443,-122.524419,130033
1140031,37.884359,-122.524503,130034
1140031,37.884261,-122.524587,130035
1140031,37.884203,-122.524636,130036
1140031,37.884139,-122.524679,130037
1140031,37.884091,-122.524698,130038
1140031,37.884036,-122.524707,130039
1140031,37.883978,-122.524712,130040
1140031,37.883978,-122.524712,140001
1140031,37.883952,-122.524714,140002
1140031,37.883892,-122.524712,140003
1140031,37.883753,-122.524703,140004
1140031,37.883649,-122.524696,140005
1140031,37.883585,-122.524689,140006
1140031,37.883530,-122.524687,140007
1140031,37.883395,-122.524674,140008
1140031,37.883237,-122.524667,140009
1140031,37.883082,-122.524674,140010
1140031,37.882926,-122.524697,140011
1140031,37.882834,-122.524716,140012
1140031,37.882705,-122.524753,140013
1140031,37.882599,-122.524783,140014
1140031,37.882454,-122.524825,140015
1140031,37.882327,-122.524861,140016
1140031,37.882255,-122.524879,140017
1140031,37.882203,-122.524884,140018
1140031,37.882163,-122.524886,140019
1140031,37.882111,-122.524884,140020
1140031,37.882067,-122.524880,140021
1140031,37.881986,-122.524860,140022
1140031,37.881890,-122.524818,140023
1140031,37.881803,-122.524774,140024
1140031,37.881720,-122.524720,140025
1140031,37.881665,-122.524685,140026
1140031,37.881583,-122.524631,140027
1140031,37.881549,-122.524609,140028
1140031,37.881549,-122.524609,150001
1140031,37.881468,-122.524557,150002
1140031,37.881416,-122.524524,150003
1140031,37.881361,-122.524489,150004
1140031,37.881168,-122.524370,150005
1140031,37.880891,-122.524187,150006
1140031,37.880780,-122.524113,150007
1140031,37.880663,-122.524038,150008
1140031,37.880228,-122.523772,150009
1140031,37.880064,-122.523665,150010
1140031,37.880012,-122.523632,150011
1140031,37.879914,-122.523551,150012
1140031,37.879834,-122.523466,150013
1140031,37.879759,-122.523365,150014
1140031,37.879695,-122.523247,150015
1140031,37.879683,-122.523216,150016
1140031,37.879640,-122.523119,150017
1140031,37.879596,-122.522989,150018
1140031,37.879570,-122.522888,150019
1140031,37.879543,-122.522730,150020
1140031,37.879537,-122.522649,150021
1140031,37.879536,-122.522589,150022
1140031,37.879542,-122.522476,150023
1140031,37.879550,-122.522414,150024
1140031,37.879564,-122.522319,150025
1140031,37.879589,-122.522244,150026
1140031,37.879620,-122.522163,150027
1140031,37.879656,-122.522065,150028
1140031,37.879682,-122.521999,150029
1140031,37.879744,-122.521882,150030
1140031,37.879810,-122.521774,150031
1140031,37.879885,-122.521677,150032
1140031,37.879972,-122.521591,150033
1140031,37.880086,-122.521497,150034
1140031,37.880301,-122.521359,150035
1140031,37.880438,-122.521268,150036
1140031,37.880538,-122.521188,150037
1140031,37.880620,-122.521105,150038
1140031,37.880691,-122.521015,150039
1140031,37.880759,-122.520904,150040
1140031,37.880823,-122.520775,150041
1140031,37.880884,-122.520625,150042
1140031,37.880935,-122.520482,150043
1140031,37.880968,-122.520343,150044
1140031,37.880991,-122.520211,150045
1140031,37.881000,-122.520081,150046
1140031,37.880997,-122.519960,150047
1140031,37.880981,-122.519841,150048
1140031,37.880953,-122.519727,150049
1140031,37.880949,-122.519708,150050
1140031,37.880895,-122.519534,150051
1140031,37.880819,-122.519334,150052
1140031,37.880783,-122.519232,150053
1140031,37.880761,-122.519169,150054
1140031,37.880715,-122.519043,150055
1140031,37.880649,-122.518858,150056
1140031,37.880557,-122.518774,150057
1140031,37.880508,-122.518586,150058
1140031,37.880487,-122.518500,150059
1140031,37.880467,-122.518420,150060
1140031,37.880449,-122.518332,150061
1140031,37.880432,-122.518242,150062
1140031,37.880416,-122.518152,150063
1140031,37.880402,-122.518059,150064
1140031,37.880398,-122.518030,150065
1140031,37.880392,-122.517986,150066
1140031,37.880386,-122.517911,150067
1140031,37.880376,-122.517842,150068
1140031,37.880370,-122.517655,150069
1140031,37.880363,-122.517525,150070
1140031,37.880394,-122.517435,150071
1140031,37.880387,-122.517313,150072
1140031,37.880383,-122.517237,150073
1140031,37.880371,-122.517099,150074
1140031,37.880343,-122.516948,150075
1140031,37.880303,-122.516952,150076
1140031,37.880229,-122.516958,150077
1140031,37.880158,-122.516949,150078
1140031,37.880125,-122.516938,150079
1140031,37.880088,-122.516926,150080
1140031,37.880014,-122.516887,150081
1140031,37.879940,-122.516831,150082
1140031,37.879871,-122.516761,150083
1140031,37.879806,-122.516675,150084
1140031,37.879790,-122.516651,150085
1140031,37.879790,-122.516651,160001
1140031,37.879733,-122.516562,160002
1140031,37.879698,-122.516504,160003
1140031,37.879627,-122.516400,160004
1140031,37.879561,-122.516327,160005
1140031,37.879486,-122.516269,160006
1140031,37.879404,-122.516220,160007
1140031,37.879395,-122.516216,160008
1140031,37.879315,-122.516185,160009
1140031,37.879216,-122.516158,160010
1140031,37.879114,-122.516147,160011
1140031,37.879009,-122.516154,160012
1140031,37.878923,-122.516170,160013
1140031,37.878858,-122.516191,160014
1140031,37.878789,-122.516218,160015
1140031,37.878728,-122.516241,160016
1140031,37.878671,-122.516264,160017
1140031,37.878621,-122.516159,160018
1140031,37.878581,-122.516055,160019
1140031,37.878548,-122.515938,160020
1140031,37.878521,-122.515808,160021
1140031,37.878447,-122.515408,160022
1140031,37.878424,-122.515299,160023
1140031,37.878391,-122.515177,160024
1140031,37.878349,-122.515033,160025
1140031,37.878286,-122.514872,160026
1140031,37.878209,-122.514688,160027
1140031,37.878164,-122.514593,160028
1140031,37.877940,-122.513988,160029
1140031,37.877660,-122.513451,160030
1140031,37.877517,-122.513181,160031
1140031,37.877410,-122.512980,160032
1140031,37.877335,-122.512836,160033
1140031,37.877205,-122.512601,160034
1140031,37.877087,-122.512403,160035
1140031,37.876981,-122.512230,160036
1140031,37.876846,-122.512023,160037
1140031,37.876759,-122.511900,160038
1140031,37.876609,-122.511693,160039
1140031,37.876443,-122.511467,160040
1140031,37.876319,-122.511312,160041
1140031,37.876213,-122.511180,160042
1140031,37.876086,-122.511012,160043
1140031,37.875880,-122.510738,160044
1140031,37.875666,-122.510463,160045
1140031,37.875640,-122.510430,160046
1140031,37.875588,-122.510358,160047
1140031,37.875574,-122.510340,160048
1140031,37.875402,-122.510105,160049
1140031,37.875201,-122.509920,160050
1140031,37.875114,-122.509837,160051
1140031,37.875047,-122.509769,160052
1140031,37.874984,-122.509700,160053
1140031,37.874869,-122.509569,160054
1140031,37.874686,-122.509344,160055
1140031,37.874569,-122.509214,160056
1140031,37.874409,-122.509062,160057
1140031,37.874295,-122.508962,160058
1140031,37.874169,-122.508856,160059
1140031,37.874068,-122.508776,160060
1140031,37.873903,-122.508654,160061
1140031,37.873777,-122.508563,160062
1140031,37.873627,-122.508464,160063
1140031,37.873572,-122.508435,160064
1140031,37.873517,-122.508407,160065
1140031,37.873469,-122.508390,160066
1140031,37.873406,-122.508375,160067
1140031,37.873353,-122.508367,160068
1140031,37.873303,-122.508366,160069
1140031,37.873251,-122.508365,160070
1140031,37.873195,-122.508369,160071
1140031,37.873152,-122.508371,160072
1140031,37.873100,-122.508378,160073
1140031,37.873048,-122.508390,160074
1140031,37.872992,-122.508409,160075
1140031,37.872926,-122.508436,160076
1140031,37.872907,-122.508445,160077
1140031,37.872854,-122.508470,160078
1140031,37.872706,-122.508537,160079
1140031,37.872483,-122.508635,160080
1140031,37.872311,-122.508698,160081
1140031,37.872227,-122.508717,160082
1140031,37.872149,-122.508715,160083
1140031,37.872085,-122.508700,160084
1140031,37.871971,-122.508700,160085
1140031,37.871888,-122.508691,160086
1140031,37.871823,-122.508706,160087
1140031,37.871747,-122.508746,160088
1140031,37.871641,-122.508882,160089
1140031,37.871618,-122.509011,160090
1140031,37.871580,-122.509181,160091
1140031,37.871559,-122.509274,160092
1140031,37.871544,-122.509342,160093
1140031,37.871515,-122.509490,160094
1140031,37.871493,-122.509661,160095
1140031,37.871481,-122.509853,160096
1140031,37.871477,-122.510240,160097
1140031,37.871497,-122.510446,160098
1140031,37.871541,-122.510644,160099
1140031,37.871623,-122.510870,160100
1140031,37.871766,-122.511146,160101
1140031,37.871776,-122.511160,160102
1140031,37.871896,-122.511328,160103
1140031,37.871923,-122.511354,160104
1140031,37.871923,-122.511354,170001
1140031,37.872082,-122.511510,170002
1140031,37.872245,-122.511619,170003
1140031,37.872500,-122.511727,170004
1140031,37.872724,-122.511806,170005
1140031,37.872919,-122.511830,170006
1140031,37.873145,-122.511825,170007
1140031,37.873217,-122.511860,170008
1140031,37.873415,-122.511816,170009
1140031,37.873357,-122.511584,170010
1140031,37.873270,-122.511237,170011
1140031,37.873218,-122.511030,170012
1140031,37.873118,-122.510632,170013
1140031,37.873109,-122.510608,170014
1140031,37.873095,-122.510581,170015
1140031,37.873079,-122.510555,170016
1140031,37.873050,-122.510519,170017
1140031,37.873025,-122.510499,170018
1140031,37.872972,-122.510454,170019
1140031,37.872697,-122.510278,170020
1140031,37.872618,-122.510249,170021
1140031,37.872563,-122.510258,170022
1140031,37.872413,-122.510316,170023
1140031,37.872253,-122.510381,170024
1140031,37.872094,-122.510446,170025
1140031,37.871638,-122.510610,170026
1140031,37.871541,-122.510644,170027
1140031,37.871455,-122.510679,170028
1140031,37.871433,-122.510592,170029
1140031,37.871417,-122.510534,170030
1140031,37.871392,-122.510409,170031
1140031,37.871377,-122.510255,170032
1140031,37.871368,-122.510057,170033
1140031,37.871371,-122.509857,170034
1140031,37.871384,-122.509656,170035
1140031,37.871410,-122.509457,170036
1140031,37.871439,-122.509312,170037
1140031,37.871481,-122.509098,170038
1140031,37.871513,-122.508937,170039
1140031,37.871529,-122.508860,170040
1140031,37.871581,-122.508630,170041
1140031,37.871607,-122.508515,170042
1140031,37.871611,-122.508490,170043
1140031,37.871615,-122.508472,170044
1140031,37.871620,-122.508435,170045
1140031,37.871623,-122.508400,170046
1140031,37.871733,-122.508449,170047
1140031,37.871930,-122.508533,170048
1140031,37.872029,-122.508575,170049
1140031,37.872081,-122.508598,170050
1140031,37.872152,-122.508617,170051
1140031,37.872221,-122.508621,170052
1140031,37.872239,-122.508618,170053
1140031,37.872288,-122.508611,170054
1140031,37.872336,-122.508596,170055
1140031,37.872405,-122.508551,170056
1140031,37.872458,-122.508504,170057
1140031,37.872505,-122.508445,170058
1140031,37.872545,-122.508378,170059
1140031,37.872573,-122.508301,170060
1140031,37.872591,-122.508218,170061
1140031,37.872595,-122.508132,170062
1140031,37.872587,-122.508048,170063
1140031,37.872569,-122.507961,170064
1140031,37.872558,-122.507930,170065
1140031,37.872538,-122.507884,170066
1140031,37.872497,-122.507813,170067
1140031,37.872445,-122.507751,170068
1140031,37.872381,-122.507695,170069
1140031,37.872300,-122.507643,170070
1140031,37.872201,-122.507603,170071
1140031,37.871997,-122.507525,170072
1140031,37.871915,-122.507497,170073
1140031,37.871758,-122.507447,170074
1140031,37.871631,-122.507418,170075
1140031,37.871574,-122.507401,170076
1140031,37.871515,-122.507384,170077
1140031,37.871166,-122.507276,170078
1140031,37.871107,-122.507270,170079
1140031,37.871076,-122.507270,170080
1140031,37.870833,-122.507261,170081
1140031,37.870770,-122.507260,170082
1140031,37.870636,-122.507257,170083
1140031,37.870607,-122.507258,170084
1140031,37.870429,-122.507262,170085
1140031,37.870320,-122.507260,170086
1140031,37.870178,-122.507257,170087
1140031,37.869952,-122.507252,170088
1140031,37.869473,-122.507250,170089
1140031,37.868988,-122.507242,170090
1140031,37.868801,-122.507243,170091
1140031,37.868647,-122.507243,170092
1140031,37.868529,-122.507242,170093
1140031,37.868071,-122.507243,170094
1140031,37.867808,-122.507235,170095
1140031,37.867682,-122.507237,170096
1140031,37.867506,-122.507232,170097
1140031,37.867120,-122.507233,170098
1140031,37.866959,-122.507231,170099
1140031,37.866659,-122.507228,170100
1140031,37.866188,-122.507226,170101
1140031,37.866098,-122.507225,170102
1140031,37.865947,-122.507223,170103
1140031,37.865801,-122.507220,170104
1140031,37.865638,-122.507217,170105
1140031,37.865513,-122.507208,170106
1140031,37.865389,-122.507198,170107
1140031,37.865227,-122.507175,170108
1140031,37.865102,-122.507157,170109
1140031,37.864968,-122.507131,170110
1140031,37.864942,-122.507124,170111
1140031,37.864838,-122.507100,170112
1140031,37.864751,-122.507080,170113
1140031,37.864639,-122.507049,170114
1140031,37.864546,-122.507019,170115
1140031,37.864419,-122.506974,170116
1140031,37.864334,-122.506945,170117
1140031,37.864266,-122.506921,170118
1140031,37.864242,-122.506912,170119
1140031,37.864124,-122.506866,170120
1140031,37.863995,-122.506808,170121
1140031,37.863850,-122.506740,170122
1140031,37.863715,-122.506671,170123
1140031,37.863574,-122.506593,170124
1140031,37.863448,-122.506520,170125
1140031,37.863312,-122.506428,170126
1140031,37.863182,-122.506340,170127
1140031,37.863064,-122.506254,170128
1140031,37.862968,-122.506175,170129
1140031,37.862844,-122.506074,170130
1140031,37.862733,-122.505980,170131
1140031,37.862640,-122.505896,170132
1140031,37.862512,-122.505780,170133
1140031,37.862379,-122.505646,170134
1140031,37.862295,-122.505556,170135
1140031,37.862196,-122.505445,170136
1140031,37.862080,-122.505315,170137
1140031,37.861964,-122.505167,170138
1140031,37.861764,-122.504907,170139
1140031,37.861741,-122.504876,170140
1140031,37.861712,-122.504832,170141
1140031,37.861665,-122.504762,170142
1140031,37.861636,-122.504720,170143
1140031,37.861585,-122.504647,170144
1140031,37.861506,-122.504525,170145
1140031,37.861416,-122.504370,170146
1140031,37.861326,-122.504208,170147
1140031,37.861180,-122.503916,170148
1140031,37.861037,-122.503614,170149
1140031,37.860788,-122.503071,170150
1140031,37.860742,-122.502973,170151
1140031,37.860669,-122.502818,170152
1140031,37.860639,-122.502755,170153
1140031,37.860411,-122.502283,170154
1140031,37.860299,-122.502054,170155
1140031,37.860241,-122.501952,170156
1140031,37.860193,-122.501871,170157
1140031,37.860144,-122.501790,170158
1140031,37.860059,-122.501651,170159
1140031,37.859968,-122.501517,170160
1140031,37.859879,-122.501386,170161
1140031,37.859786,-122.501258,170162
1140031,37.859691,-122.501136,170163
1140031,37.859579,-122.500997,170164
1140031,37.859499,-122.500898,170165
1140031,37.859433,-122.500822,170166
1140031,37.859394,-122.500776,170167
1140031,37.859336,-122.500717,170168
1140031,37.859261,-122.500643,170169
1140031,37.859142,-122.500521,170170
1140031,37.858928,-122.500320,170171
1140031,37.858889,-122.500284,170172
1140031,37.858830,-122.500229,170173
1140031,37.858704,-122.500113,170174
1140031,37.858465,-122.499902,170175
1140031,37.858373,-122.499814,170176
1140031,37.858263,-122.499715,170177
1140031,37.858117,-122.499580,170178
1140031,37.858025,-122.499496,170179
1140031,37.857983,-122.499457,170180
1140031,37.857939,-122.499414,170181
1140031,37.857888,-122.499364,170182
1140031,37.857837,-122.499307,170183
1140031,37.857779,-122.499236,170184
1140031,37.857681,-122.499110,170185
1140031,37.857634,-122.499054,170186
1140031,37.857585,-122.498989,170187
1140031,37.857542,-122.498925,170188
1140031,37.857489,-122.498845,170189
1140031,37.857406,-122.498721,170190
1140031,37.857317,-122.498574,170191
1140031,37.857236,-122.498422,170192
1140031,37.857173,-122.498297,170193
1140031,37.857129,-122.498196,170194
1140031,37.857089,-122.498099,170195
1140031,37.857030,-122.497949,170196
1140031,37.856976,-122.497802,170197
1140031,37.856922,-122.497627,170198
1140031,37.856879,-122.497483,170199
1140031,37.856837,-122.497314,170200
1140031,37.856793,-122.497110,170201
1140031,37.856701,-122.496646,170202
1140031,37.856653,-122.496429,170203
1140031,37.856619,-122.496266,170204
1140031,37.856579,-122.496087,170205
1140031,37.856541,-122.495911,170206
1140031,37.856516,-122.495799,170207
1140031,37.856480,-122.495664,170208
1140031,37.856445,-122.495539,170209
1140031,37.856406,-122.495416,170210
1140031,37.856365,-122.495310,170211
1140031,37.856331,-122.495222,170212
1140031,37.856277,-122.495100,170213
1140031,37.856202,-122.494951,170214
1140031,37.856117,-122.494801,170215
1140031,37.856037,-122.494674,170216
1140031,37.855958,-122.494561,170217
1140031,37.855894,-122.494470,170218
1140031,37.855848,-122.494408,170219
1140031,37.855804,-122.494355,170220
1140031,37.855757,-122.494299,170221
1140031,37.855722,-122.494261,170222
1140031,37.855680,-122.494215,170223
1140031,37.855628,-122.494163,170224
1140031,37.855579,-122.494116,170225
1140031,37.855532,-122.494076,170226
1140031,37.855517,-122.494064,170227
1140031,37.855461,-122.494016,170228
1140031,37.855379,-122.493951,170229
1140031,37.855297,-122.493890,170230
1140031,37.855227,-122.493843,170231
1140031,37.855173,-122.493810,170232
1140031,37.855070,-122.493757,170233
1140031,37.854609,-122.493536,170234
1140031,37.854509,-122.493598,170235
1140031,37.854402,-122.493570,170236
1140031,37.854286,-122.493531,170237
1140031,37.854093,-122.493472,170238
1140031,37.853862,-122.493405,170239
1140031,37.853688,-122.493355,170240
1140031,37.853664,-122.493352,170241
1140031,37.853571,-122.493311,170242
1140031,37.853543,-122.493294,170243
