shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1274527,37.606689,-122.066895,56,2009.91617453
p_1274527,37.60677,-122.066628,57,2035.14804867
p_1274527,37.606941,-122.066139,58,2082.31347193
p_1274527,37.607018,-122.065895,59,2105.49155137
p_1274527,37.607185,-122.065376,60,2154.92517118
p_1274527,37.607243,-122.06517,61,2174.22024695
p_1274527,37.607258,-122.065033,62,2186.43120856
p_1274527,37.607361,-122.065025,63,2197.88488521
p_1274527,37.607475,-122.065025,64,2210.53763817
p_1274527,37.607758,-122.065086,65,2242.40601307
p_1274527,37.607937,-122.065147,66,2262.99024001
p_1274527,37.608009,-122.065186,67,2271.69184963
p_1274527,37.6080189988238,-122.065144002848,68,2275.56260754
p_1274527,37.608,-122.06519,69,2280.13883457
p_1274527,37.60815,-122.06525,70,2297.6098207
p_1274527,37.60851,-122.06547,71,2342.03769297
p_1274527,37.60957,-122.06624,72,2477.91846941
p_1274527,37.61041,-122.06681,73,2583.86632262
p_1274527,37.61058,-122.06689,74,2604.01332033
p_1274527,37.61096,-122.06698,75,2646.93127624
p_1274527,37.61099,-122.06712,76,2659.73308998
p_1274527,37.61104,-122.06748,77,2691.99986032
p_1274527,37.61103,-122.06759,78,2701.77544923
p_1274527,37.611217,-122.067738,79,2726.30154685
p_1274527,37.61122,-122.06774,80,2726.67844299
p_1274527,37.61178,-122.06817,81,2799.51079646
p_1274527,37.6121,-122.06839,82,2839.99209649
p_1274527,37.6121849686645,-122.068294035391,83,2852.66995323
p_1274527,37.612185,-122.068294,84,2852.67462869
p_1274527,37.61215,-122.06828,85,2856.75117415
p_1274527,37.61234,-122.06788,86,2897.88514177
p_1274527,37.61236,-122.06776,87,2908.7103121
p_1274527,37.61227,-122.06734,88,2947.11511144
p_1274527,37.6122,-122.06726,89,2957.61526374
p_1274527,37.61212,-122.06689,90,2991.46883514
p_1274527,37.61153,-122.06707,91,3058.85342344
p_1274527,37.61128,-122.06712,92,3086.94970979
p_1274527,37.61099,-122.06712,93,3119.13655782
p_1274527,37.61076,-122.06709,94,3144.80111585
p_1274527,37.61035,-122.06692,95,3192.71831785
p_1274527,37.61007,-122.06674,96,3227.62346619
p_1274527,37.6089220306114,-122.065955020932,97,3372.66761535
p_1274527,37.608922,-122.065955,98,3372.67148306
p_1274527,37.60894,-122.06592,99,3376.35139117
p_1274527,37.60814,-122.06539,100,3476.72021571
p_1274527,37.60789,-122.06527,101,3506.42174418
p_1274527,37.60771,-122.06522,102,3526.88178303
p_1274527,37.60734,-122.06515,103,3568.41027902
p_1274527,37.60725,-122.06503,104,3582.97230149
p_1274527,37.607004,-122.064034,105,3675.05882844
p_1274527,37.6070040395861,-122.06403399391,106,3675.06325485
p_1274527,37.60703,-122.06403,107,3677.96607816
p_1274527,37.60649,-122.06155,108,3905.00226703
p_1274527,37.60649,-122.06144,109,3914.71523571
p_1274527,37.60613,-122.05968,110,4075.17736024
p_1274527,37.60609,-122.05944,111,4096.82943273
p_1274527,37.60606,-122.05919,112,4119.15418596
p_1274527,37.60606,-122.05895,113,4140.34623962
p_1274527,37.606035,-122.057868,114,4235.92738126
p_1274527,37.6060350306351,-122.057868002451,115,4235.9307883
p_1274527,37.60606,-122.05787,116,4238.70772142
p_1274527,37.606023000476,-122.054567042497,117,4530.38858894
p_1274527,37.6060100001165,-122.051987023125,118,4758.20957834
p_1274527,37.60601,-122.051987,119,4758.21162032
p_1274527,37.60599,-122.05199,120,4760.4471513
p_1274527,37.60599,-122.05127,121,4824.02337187
p_1274527,37.60603,-122.05096,122,4851.75414236
p_1274527,37.60602,-122.0475,123,5157.27507517
p_1274527,37.60597,-122.0474,124,5167.70416165
p_1274527,37.60597,-122.04717,125,5188.01323755
p_1274527,37.60602,-122.0471,126,5196.31994781
p_1274527,37.6059819999207,-122.045568982953,127,5331.57497573
p_1274527,37.605945,-122.037617,128,6033.74976402
p_1274527,37.6059449797147,-122.037617012171,129,6033.75225882
p_1274527,37.60594,-122.03762,130,6034.36469224
p_1274527,37.60596,-122.03741,131,6053.04015821
p_1274527,37.60596,-122.03455,132,6305.57913579
