id,vehicle_trip_tripId,vehicle_trip_routeId,vehicle_trip_directionId,vehicle_vehicle_id,vehicle_vehicle_label,vehicle_position_latitude,vehicle_position_longitude,vehicle_position_bearing,vehicle_position_odometer,vehicle_position_speed,vehicle_currentStopSequence,vehicle_currentStatus,vehicle_stopId,vehicle_timestamp,header_timestamp
RTVP:T:22785980,22785980,52,0.0,5123,48th St+Roeser,33.399605,-112.09292,88.0,1805.0,10.72896,3.0,INCOMING_AT,9197,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22563244,22563244,56,0.0,6856,Botanical Garden,33.340637,-111.96314,359.0,12916.0,12.07008,8.0,IN_TRANSIT_TO,9447,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22563242,22563242,56,0.0,6712,Botanical Garden,33.40494,-111.96077,359.0,37215.0,13.4112,27.0,INCOMING_AT,3504,2025-10-04 00:21:14,2025-10-04 00:21:46
RTVP:T:22563170,22563170,56,0.0,6851,Washington+Priest,33.367672,-111.96316,355.0,6835.0,4.91744,7.0,INCOMING_AT,3295,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22563169,22563169,56,0.0,6694,Washington+Priest,33.44646,-111.9534,202.0,35808.0,0.0,,,,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22563187,22563187,56,1.0,6685,Elliot+Priest,33.41522,-111.96085,179.0,10450.0,10.72896,6.0,INCOMING_AT,7651,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22562520,22562520,56,1.0,6703,Ray+48th St,33.453346,-111.94802,359.0,8921.0,0.0,2.0,STOPPED_AT,3567,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22562519,22562519,56,1.0,6866,Ray+48th St,33.39213,-111.960945,159.0,35045.0,0.0,18.0,INCOMING_AT,5245,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22562518,22562518,56,1.0,6738,Ray+48th St,33.319645,-111.98367,87.0,67803.0,0.0,1.0,STOPPED_AT,572,2025-10-04 00:21:03,2025-10-04 00:21:46
RTVP:T:22803645,22803645,59,1.0,8140,Buckeye Rd+59th Ave,33.647575,-112.18638,180.0,7213.0,15.6464,7.0,INCOMING_AT,4193,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22803644,22803644,59,1.0,5627,Buckeye Rd+59th Ave,33.549965,-112.18622,158.0,43798.0,0.0,37.0,INCOMING_AT,4169,2025-10-04 00:21:29,2025-10-04 00:21:46
RTVP:T:22803640,22803640,59,1.0,5338,Buckeye Rd+59th Ave,33.46434,-112.18643,179.0,75526.0,0.0,63.0,INCOMING_AT,4170,2025-10-04 00:21:24,2025-10-04 00:21:46
RTVP:T:22803702,22803702,59,0.0,8102,Beardsley+59th Ave,33.495605,-112.18635,343.0,22179.0,6.7056,17.0,INCOMING_AT,2458,2025-10-04 00:21:35,2025-10-04 00:21:46
RTVP:T:22803701,22803701,59,0.0,8131,Beardsley+59th Ave,33.613857,-112.1858,0.0,66764.0,13.85824,52.0,IN_TRANSIT_TO,2451,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22786064,22786064,60,0.0,5633,24th St+Camelback,33.523746,-112.065315,90.0,57425.0,7.59968,45.0,INCOMING_AT,121,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22786054,22786054,60,1.0,5147,83rd Av+Bethany Home,33.523746,-112.06644,270.0,16386.0,8.9408,14.0,INCOMING_AT,5418,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22786029,22786029,60,1.0,5277,83rd Av+Bethany Home,33.524147,-112.11756,247.0,34158.0,0.0,29.0,IN_TRANSIT_TO,6335,2025-10-04 00:21:04,2025-10-04 00:21:46
RTVP:T:22786016,22786016,60,1.0,5226,83rd Av+Bethany Home,33.537624,-112.239655,90.0,68080.0,2.2352,1.0,IN_TRANSIT_TO,8663,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22786043,22786043,60,1.0,5641,83rd Av+Bethany Home,33.52709,-112.2378,181.0,74101.0,0.0,,,,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563540,22563540,61,1.0,6845,Price+Southern,33.3939,-111.70711,269.0,10240.0,10.72896,4.0,INCOMING_AT,5914,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22562142,22562142,61,0.0,8529,Superstition Springs,33.378086,-112.151,0.0,10578.0,8.49376,9.0,IN_TRANSIT_TO,6267,2025-10-04 00:18:06,2025-10-04 00:21:46
RTVP:T:22562140,22562140,61,0.0,6780,Superstition Springs,33.392773,-112.04557,90.0,48049.0,0.0,36.0,IN_TRANSIT_TO,672,2025-10-04 00:19:50,2025-10-04 00:21:46
RTVP:T:22562141,22562141,61,0.0,6871,Superstition Springs,33.39302,-112.03429,101.0,51506.0,16.09344,37.0,INCOMING_AT,673,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562139,22562139,61,0.0,8524,Superstition Springs,33.392838,-111.952225,89.0,76842.0,0.0,56.0,INCOMING_AT,1646,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22562138,22562138,61,0.0,2401,Superstition Springs,33.393,-111.873695,69.0,101130.0,0.0,77.0,INCOMING_AT,1629,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22562134,22562134,61,0.0,6794,Superstition Springs,33.393322,-111.8388,55.0,111923.0,6.7056,85.0,INCOMING_AT,1628,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22562137,22562137,61,0.0,7001,Superstition Springs,33.393635,-111.766685,88.0,134153.0,14.30528,102.0,IN_TRANSIT_TO,680,2025-10-04 00:21:17,2025-10-04 00:21:46
RTVP:T:22562136,22562136,61,0.0,6783,Superstition Springs,33.39392,-111.697266,90.0,155492.0,13.4112,115.0,INCOMING_AT,667,2025-10-04 00:21:12,2025-10-04 00:21:46
RTVP:T:22562131,22562131,61,0.0,6821,Superstition Springs,33.387173,-111.689316,270.0,163266.0,0.0,118.0,IN_TRANSIT_TO,8999,2025-10-04 00:21:42,2025-10-04 00:21:46
RTVP:T:22563545,22563545,61,1.0,6782,51st Ave+Southern,33.393406,-111.684746,0.0,3167.0,5.36448,3.0,IN_TRANSIT_TO,30262,2025-10-04 00:20:18,2025-10-04 00:21:46
RTVP:T:22563543,22563543,61,1.0,8070,51st Ave+Southern,33.393703,-111.78931,217.0,35586.0,0.0,21.0,INCOMING_AT,5941,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22563538,22563538,61,1.0,8521,51st Ave+Southern,33.39333,-111.818634,270.0,44663.0,12.07008,27.0,INCOMING_AT,5943,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22563536,22563536,61,1.0,6759,51st Ave+Southern,33.39306,-111.86657,270.0,59543.0,10.72896,39.0,IN_TRANSIT_TO,6981,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22563531,22563531,61,1.0,6690,51st Ave+Southern,33.39284,-111.942215,270.0,82909.0,9.83488,57.0,INCOMING_AT,5913,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22563529,22563529,61,1.0,6744,51st Ave+Southern,33.39265,-111.99204,268.0,98284.0,12.51712,69.0,IN_TRANSIT_TO,5926,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563525,22563525,61,1.0,6835,51st Ave+Southern,33.393124,-112.03506,247.0,111630.0,0.44704,79.0,INCOMING_AT,5967,2025-10-04 00:21:25,2025-10-04 00:21:46
RTVP:T:22563523,22563523,61,1.0,6839,51st Ave+Southern,33.39237,-112.10001,245.0,131661.0,0.0,97.0,IN_TRANSIT_TO,6955,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22563519,22563519,61,1.0,2420,51st Ave+Southern,33.39643,-112.16841,180.0,159402.0,16.09344,107.0,IN_TRANSIT_TO,20037,2025-10-04 00:21:24,2025-10-04 00:21:46
RTVP:T:22563691,22563691,62,1.0,6841,Warner Rd/IKEA,33.42922,-111.904465,93.0,4249.0,13.85824,3.0,INCOMING_AT,30366,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22563688,22563688,62,1.0,2417,Warner Rd/IKEA,33.403942,-111.95215,180.0,36771.0,12.51712,30.0,INCOMING_AT,5113,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22563687,22563687,62,1.0,6695,Warner Rd/IKEA,33.339867,-111.969185,214.0,74646.0,0.0,1.0,STOPPED_AT,7986,2025-10-04 00:21:34,2025-10-04 00:21:46
RTVP:T:22562924,22562924,62,0.0,6843,Tempe Marketplace,33.38385,-111.952354,1.0,30015.0,13.4112,28.0,INCOMING_AT,3391,2025-10-04 00:21:24,2025-10-04 00:21:46
RTVP:T:22562923,22562923,62,0.0,6826,Tempe Marketplace,33.421963,-111.93149,89.0,56470.0,0.0,52.0,IN_TRANSIT_TO,863,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563734,22563734,66,1.0,6862,Elliot Rd+Kyrene,33.378193,-111.94379,271.0,20224.0,7.59968,21.0,INCOMING_AT,5137,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22563011,22563011,66,0.0,6830,Downtown Tempe/ASU,33.350147,-111.945625,356.0,12.0,0.0,1.0,STOPPED_AT,2960,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22563010,22563010,66,0.0,6827,Downtown Tempe/ASU,33.424076,-111.93996,0.0,29597.0,2.2352,27.0,INCOMING_AT,3450,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22563735,22563735,66,1.0,6831,Lone Butte Casino,33.41758,-111.939995,179.0,4274.0,9.83488,8.0,IN_TRANSIT_TO,5193,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563733,22563733,66,1.0,6847,Lone Butte Casino,33.3311,-111.945786,163.0,38433.0,11.62304,36.0,INCOMING_AT,8630,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22562995,22562995,66,0.0,6825,Downtown Tempe/ASU,33.28879,-111.9447,356.0,17.0,0.0,1.0,STOPPED_AT,8867,2025-10-04 00:21:29,2025-10-04 00:21:46
RTVP:T:22562994,22562994,66,0.0,6706,Downtown Tempe/ASU,33.383175,-111.939445,358.0,37468.0,12.07008,28.0,INCOMING_AT,3465,2025-10-04 00:21:28,2025-10-04 00:21:46
RTVP:T:22803372,22803372,67,0.0,5191,Union Hills+67th Ave,33.499702,-112.20312,19.0,29950.0,4.02336,21.0,INCOMING_AT,2499,2025-10-04 00:21:42,2025-10-04 00:21:46
RTVP:T:22803370,22803370,67,0.0,5630,Union Hills+67th Ave,33.60861,-112.20259,0.0,70407.0,9.83488,51.0,INCOMING_AT,2541,2025-10-04 00:21:15,2025-10-04 00:21:46
RTVP:T:22803820,22803820,67,1.0,5722,Sierra Linda HS,33.652447,-112.20312,158.0,8.0,0.0,2.0,INCOMING_AT,30238,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22803823,22803823,67,1.0,5613,Sierra Linda HS,33.53066,-112.20325,208.0,45225.0,0.0,30.0,INCOMING_AT,4229,2025-10-04 00:21:34,2025-10-04 00:21:46
RTVP:T:22803818,22803818,67,1.0,5242,Sierra Linda HS,33.436676,-112.2039,157.0,76056.0,0.0,54.0,IN_TRANSIT_TO,9208,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22654141,22654141,68CM,0.0,4517,Hayden+Indian School,33.45847,-111.92301,270.0,10439.0,12.07008,10.0,INCOMING_AT,9643,2025-10-04 00:21:25,2025-10-04 00:21:46
RTVP:T:22654143,22654143,68CM,0.0,4514,Hayden+Indian School,33.497887,-111.93032,29.0,33949.0,7.59968,27.0,INCOMING_AT,30323,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22654226,22654226,68CM,1.0,4520,GR Senior Center,33.50151,-111.93063,140.0,9537.0,6.7056,10.0,INCOMING_AT,30290,2025-10-04 00:21:35,2025-10-04 00:21:46
RTVP:T:22654231,22654231,68CM,1.0,4522,GR Senior Center,33.45844,-111.92015,81.0,35327.0,5.81152,30.0,INCOMING_AT,616,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22787939,22787939,70,1.0,8097,Glendale PNR,33.512867,-112.03023,359.0,51067.0,10.28192,39.0,INCOMING_AT,2090,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22787930,22787930,70,1.0,5130,Glendale PNR,33.538265,-112.20555,268.0,115269.0,13.4112,91.0,INCOMING_AT,6642,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22787947,22787947,70,1.0,8082,Glendale PNR,33.537624,-112.24493,269.0,127569.0,15.6464,101.0,IN_TRANSIT_TO,8119,2025-10-04 00:21:15,2025-10-04 00:21:46
RTVP:T:22787938,22787938,70,1.0,5235,43rd Ave+Glendale,33.444466,-112.0302,14.0,25615.0,13.4112,18.0,INCOMING_AT,3190,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22787944,22787944,70,1.0,5157,Luke AFB,33.393566,-112.03006,1.0,5406.0,8.9408,6.0,INCOMING_AT,3194,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22787940,22787940,70,1.0,8099,Luke AFB,33.538273,-112.066986,270.0,72300.0,11.62304,53.0,INCOMING_AT,5650,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22787943,22787943,70,1.0,5702,Luke AFB,33.537746,-112.25568,249.0,130932.0,0.0,103.0,INCOMING_AT,8672,2025-10-04 00:21:21,2025-10-04 00:21:46
RTVP:T:22788024,22788024,70,0.0,5159,24th St+Baseline PNR,33.53843,-112.159744,90.0,65139.0,9.38784,44.0,INCOMING_AT,1327,2025-10-04 00:21:25,2025-10-04 00:21:46
RTVP:T:22788019,22788019,70,0.0,5634,24th St+Baseline PNR,33.46576,-112.030266,180.0,131793.0,8.04672,96.0,INCOMING_AT,3817,2025-10-04 00:21:17,2025-10-04 00:21:46
RTVP:T:22788022,22788022,70,0.0,5165,24th St+Baseline PNR,33.538757,-112.27152,273.0,302.0,0.0,2.0,INCOMING_AT,8675,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22788025,22788025,70,0.0,8151,24th St+Baseline PNR,33.537918,-112.22216,88.0,16857.0,10.72896,13.0,INCOMING_AT,1339,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22788023,22788023,70,0.0,5233,24th St+Baseline PNR,33.538338,-112.152306,114.0,38601.0,0.44704,32.0,INCOMING_AT,1354,2025-10-04 00:21:32,2025-10-04 00:21:46
RTVP:T:22788021,22788021,70,0.0,5215,24th St+Baseline PNR,33.5384,-112.08517,91.0,59331.0,12.07008,49.0,IN_TRANSIT_TO,1342,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22788020,22788020,70,0.0,5143,24th St+Baseline PNR,33.508686,-112.03042,157.0,87064.0,0.0,68.0,STOPPED_AT,3796,2025-10-04 00:19:15,2025-10-04 00:21:46
RTVP:T:22788018,22788018,70,0.0,5264,24th St+Baseline PNR,33.407104,-112.029785,186.0,126075.0,0.0,99.0,INCOMING_AT,4877,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22788017,22788017,70,0.0,5163,24th St+Baseline PNR,33.37954,-112.02935,101.0,136536.0,0.0,1.0,INCOMING_AT,9561,2025-10-04 00:21:19,2025-10-04 00:21:46
RTVP:T:22563369,22563369,72,1.0,6683,Chandler Fashion Ctr,33.65979,-111.92554,180.0,4897.0,8.9408,2.0,INCOMING_AT,9118,2025-10-04 00:21:28,2025-10-04 00:21:46
RTVP:T:22563368,22563368,72,1.0,6709,Chandler Fashion Ctr,33.58242,-111.92603,180.0,37288.0,0.0,24.0,INCOMING_AT,4757,2025-10-04 00:21:16,2025-10-04 00:21:46
RTVP:T:22563367,22563367,72,1.0,6692,Chandler Fashion Ctr,33.505592,-111.926254,201.0,65895.0,3.57632,41.0,INCOMING_AT,4754,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22563366,22563366,72,1.0,6832,Chandler Fashion Ctr,33.466198,-111.92623,180.0,80716.0,0.0,54.0,INCOMING_AT,4769,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22563362,22563362,72,1.0,2403,Chandler Fashion Ctr,33.44085,-111.92635,178.0,90164.0,0.0,61.0,INCOMING_AT,4790,2025-10-04 00:21:19,2025-10-04 00:21:46
RTVP:T:22563365,22563365,72,1.0,6840,Chandler Fashion Ctr,33.37523,-111.92867,179.0,114781.0,16.09344,83.0,INCOMING_AT,5280,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22563364,22563364,72,1.0,6873,Chandler Fashion Ctr,33.3054,-111.91006,88.0,146560.0,13.4112,108.0,INCOMING_AT,8360,2025-10-04 00:21:19,2025-10-04 00:21:46
RTVP:T:22563363,22563363,72,1.0,6858,Chandler Fashion Ctr,33.297863,-111.90007,274.0,153688.0,0.0,1.0,INCOMING_AT,30450,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22562646,22562646,72,0.0,6680,Thompson Pk+Scotsdle,33.29792,-111.899796,0.0,0.0,0.0,,,,2025-10-04 00:18:37,2025-10-04 00:21:46
RTVP:T:22562644,22562644,72,0.0,6824,Thompson Pk+Scotsdle,33.384823,-111.926476,0.0,41158.0,0.0,31.0,INCOMING_AT,3536,2025-10-04 00:21:20,2025-10-04 00:21:46
RTVP:T:22562640,22562640,72,0.0,6846,Thompson Pk+Scotsdle,33.422894,-111.92614,333.0,55442.0,0.0,43.0,STOPPED_AT,3546,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22562643,22562643,72,0.0,6747,Thompson Pk+Scotsdle,33.4646,-111.9262,333.0,71036.0,0.0,56.0,INCOMING_AT,3074,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22562639,22562639,72,0.0,6837,Thompson Pk+Scotsdle,33.527798,-111.925804,1.0,94681.0,13.85824,76.0,INCOMING_AT,3081,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22562637,22562637,72,0.0,6869,Thompson Pk+Scotsdle,33.588562,-111.925995,0.0,117404.0,9.83488,89.0,INCOMING_AT,3054,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22562635,22562635,72,0.0,2419,Thompson Pk+Scotsdle,33.6499,-111.92523,0.0,141818.0,10.28192,106.0,INCOMING_AT,8409,2025-10-04 00:21:20,2025-10-04 00:21:46
RTVP:T:22562634,22562634,72,0.0,6820,Thompson Pk+Scotsdle,33.669834,-111.92146,267.0,152038.0,0.0,1.0,INCOMING_AT,9567,2025-10-04 00:21:12,2025-10-04 00:21:46
RTVP:T:22803969,22803969,75,0.0,5053,Camelback+75th Ave,33.51003,-112.22063,183.0,33820.0,0.0,,,,2025-10-04 00:21:12,2025-10-04 00:21:46
RTVP:T:22803970,22803970,75,0.0,5348,Camelback+75th Ave,33.501396,-112.22052,359.0,36273.0,4.02336,21.0,INCOMING_AT,179,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22803908,22803908,75,1.0,8133,Lower Buckeye+75th Av,33.47851,-112.22917,270.0,14654.0,4.4704,11.0,IN_TRANSIT_TO,1700,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22563810,22563810,77,1.0,2405,Gila River Srvc Cntr,33.378307,-111.94336,89.0,34264.0,0.44704,28.0,INCOMING_AT,6283,2025-10-04 00:21:29,2025-10-04 00:21:46
RTVP:T:22563808,22563808,77,1.0,8075,Gila River Srvc Cntr,33.377846,-112.04774,302.0,66983.0,8.49376,52.0,INCOMING_AT,5362,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22563807,22563807,77,1.0,8069,Gila River Srvc Cntr,33.37772,-112.15626,300.0,100684.0,11.62304,75.0,INCOMING_AT,9064,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22563806,22563806,77,1.0,8071,Gila River Srvc Cntr,33.373596,-112.23773,358.0,134994.0,0.0,1.0,INCOMING_AT,3787,2025-10-04 00:21:25,2025-10-04 00:21:46
RTVP:T:22562402,22562402,77,0.0,8080,West Mesa PNR,33.377552,-112.13301,68.0,33793.0,0.0,19.0,IN_TRANSIT_TO,7942,2025-10-04 00:21:31,2025-10-04 00:21:46
RTVP:T:22562405,22562405,77,0.0,6860,West Mesa PNR,33.378033,-112.01162,63.0,71379.0,11.62304,44.0,INCOMING_AT,8448,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22562400,22562400,77,0.0,6701,West Mesa PNR,33.378128,-111.92779,112.0,97590.0,0.0,69.0,IN_TRANSIT_TO,71,2025-10-04 00:18:29,2025-10-04 00:21:46
RTVP:T:22562404,22562404,77,0.0,6693,West Mesa PNR via South Mtn CC,33.381824,-111.842514,357.0,132837.0,0.0,1.0,INCOMING_AT,9088,2025-10-04 00:21:16,2025-10-04 00:21:46
RTVP:T:22785611,22785611,80,1.0,5690,59th Ave+Northern,33.58203,-111.90999,270.0,9460.0,5.36448,6.0,IN_TRANSIT_TO,5896,2025-10-04 00:21:26,2025-10-04 00:21:46
RTVP:T:22785610,22785610,80,1.0,5664,59th Ave+Northern,33.55279,-112.07243,270.0,65318.0,13.4112,34.0,IN_TRANSIT_TO,6855,2025-10-04 00:21:06,2025-10-04 00:21:46
RTVP:T:22785614,22785614,80,1.0,5289,59th Ave+Northern,33.55084,-112.1861,337.0,101797.0,1.34112,63.0,INCOMING_AT,7983,2025-10-04 00:21:18,2025-10-04 00:21:46
RTVP:T:22785577,22785577,80,0.0,5696,Mustang Transit Ctr,33.55276,-112.068634,90.0,36095.0,13.85824,29.0,INCOMING_AT,555,2025-10-04 00:21:27,2025-10-04 00:21:46
RTVP:T:22785579,22785579,80,0.0,5326,Mustang Transit Ctr,33.582024,-111.907196,90.0,91838.0,0.0,57.0,INCOMING_AT,653,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563689,22563689,81,1.0,6819,ASU Research Park,33.431255,-111.90463,359.0,0.0,0.0,2.0,IN_TRANSIT_TO,5169,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563686,22563686,81,1.0,6852,ASU Research Park,33.337624,-111.91117,179.0,36936.0,19.22272,30.0,INCOMING_AT,946,2025-10-04 00:21:19,2025-10-04 00:21:46
RTVP:T:22562351,22562351,81,0.0,6748,Tempe Marketplace,33.3402,-111.89954,319.0,181.0,0.0,2.0,IN_TRANSIT_TO,6167,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562350,22562350,81,0.0,6691,Tempe Marketplace,33.41423,-111.90897,17.0,37496.0,0.0,25.0,INCOMING_AT,3417,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22562645,22562645,81,0.0,6872,Mustang Transit Ctr,33.354786,-111.91116,0.0,25643.0,16.98752,17.0,IN_TRANSIT_TO,3419,2025-10-04 00:21:20,2025-10-04 00:21:46
RTVP:T:22562641,22562641,81,0.0,6842,Mustang Transit Ctr,33.432056,-111.90866,270.0,56993.0,8.04672,39.0,IN_TRANSIT_TO,2974,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562642,22562642,81,0.0,2407,Mustang Transit Ctr,33.523895,-111.895744,89.0,95122.0,0.44704,64.0,IN_TRANSIT_TO,9744,2025-10-04 00:21:25,2025-10-04 00:21:46
RTVP:T:22563077,22563077,81,1.0,6689,Chandler Fashion Ctr,33.550438,-111.89142,180.0,11095.0,16.54048,7.0,IN_TRANSIT_TO,9745,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22563076,22563076,81,1.0,2413,Chandler Fashion Ctr,33.466038,-111.90885,180.0,51476.0,0.0,23.0,INCOMING_AT,4646,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22563073,22563073,81,1.0,2404,Chandler Fashion Ctr,33.378292,-111.90933,200.0,88684.0,8.9408,49.0,INCOMING_AT,5157,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22563072,22563072,81,1.0,6679,Chandler Fashion Ctr,33.298187,-111.8995,89.0,121665.0,0.0,70.0,IN_TRANSIT_TO,9132,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22803978,22803978,83,1.0,5176,Van Buren+83rd Ave,33.54781,-112.23781,179.0,39719.0,17.8816,26.0,INCOMING_AT,30225,2025-10-04 00:21:37,2025-10-04 00:21:46
RTVP:T:22803976,22803976,83,1.0,5626,Van Buren+83rd Ave,33.46104,-112.23825,181.0,78788.0,13.4112,52.0,INCOMING_AT,1712,2025-10-04 00:21:40,2025-10-04 00:21:46
RTVP:T:22803237,22803237,83,0.0,5344,Arrowhead Ctr,33.4625,-112.23817,1.0,3826.0,8.04672,4.0,INCOMING_AT,1800,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22803236,22803236,83,0.0,5020,Arrowhead Ctr,33.582355,-112.236465,291.0,55537.0,5.36448,41.0,IN_TRANSIT_TO,30033,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22786108,22786108,90,1.0,5295,67th Ave+Olive,33.56702,-112.06891,359.0,46219.0,0.0,36.0,STOPPED_AT,4,2025-10-04 00:21:36,2025-10-04 00:21:46
RTVP:T:22786094,22786094,90,1.0,5309,67th Ave+Olive,33.569942,-112.12075,183.0,68907.0,11.62304,51.0,INCOMING_AT,6525,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22786078,22786078,90,1.0,5282,67th Ave+Olive,33.566605,-112.20309,177.0,95297.0,0.0,1.0,INCOMING_AT,4258,2025-10-04 00:21:24,2025-10-04 00:21:46
RTVP:T:22786080,22786080,90,0.0,5312,Rose Garden+Cave Crk,33.567474,-112.169914,90.0,12788.0,6.7056,10.0,INCOMING_AT,1551,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22786124,22786124,90,0.0,5286,Rose Garden+Cave Crk,33.56759,-112.08109,73.0,47397.0,15.6464,34.0,INCOMING_AT,1246,2025-10-04 00:21:35,2025-10-04 00:21:46
RTVP:T:22786105,22786105,90,0.0,5682,Rose Garden+Cave Crk,33.666954,-112.03008,358.0,94250.0,15.19936,68.0,INCOMING_AT,8203,2025-10-04 00:21:34,2025-10-04 00:21:46
RTVP:T:22562209,22562209,96,1.0,6768,Baseline+Dobson,33.407974,-111.87454,180.0,15652.0,0.0,,,,2025-10-04 00:21:41,2025-10-04 00:21:46
RTVP:T:22562744,22562744,96,0.0,6771,Mesa Riverview,33.415726,-111.87041,359.0,15849.0,1.34112,11.0,IN_TRANSIT_TO,2875,2025-10-04 00:21:39,2025-10-04 00:21:46
RTVP:T:22562431,22562431,96,0.0,6896,Mesa Riverview,33.276093,-111.880905,88.0,28926.0,13.4112,18.0,INCOMING_AT,9541,2025-10-04 00:21:33,2025-10-04 00:21:46
RTVP:T:22562430,22562430,96,0.0,6757,Mesa Riverview,33.382565,-111.87547,27.0,70881.0,1.34112,46.0,INCOMING_AT,3342,2025-10-04 00:21:30,2025-10-04 00:21:46
RTVP:T:22562429,22562429,96,0.0,6890,Mesa Riverview,33.431175,-111.86925,60.0,95298.0,0.0,1.0,STOPPED_AT,8994,2025-10-04 00:21:38,2025-10-04 00:21:46
RTVP:T:22562213,22562213,96,1.0,6755,Fulton Ranch+Basha,33.429653,-111.87424,180.0,4670.0,0.0,5.0,INCOMING_AT,9441,2025-10-04 00:21:22,2025-10-04 00:21:46
RTVP:T:22562211,22562211,96,1.0,6764,Fulton Ranch+Basha,33.335567,-111.876434,180.0,45646.0,4.02336,28.0,INCOMING_AT,4583,2025-10-04 00:21:16,2025-10-04 00:21:46
